# BUSCO version is: 5.5.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
37089at4891	Duplicated	h1tg000014l_path:322150-322909	322150	322909	+	197.8	103	https://www.orthodb.org/v10?query=37089at4891	Ribosomal protein L31e
37126at4891	Complete	h1tg000012l_path:45980-46366	45980	46366	+	213.3	117	https://www.orthodb.org/v10?query=37126at4891	Ribosomal protein L32e
37133at4891	Complete	h1tg000009l_path:730565-730984	730565	730984	+	109.1	91	https://www.orthodb.org/v10?query=37133at4891	Ribosomal protein/NADH dehydrogenase domain
37136at4891	Complete	h1tg000012l_path:582096-581653	582096	581653	-	113.0	78	https://www.orthodb.org/v10?query=37136at4891	Proteasome maturation factor UMP1
37165at4891	Complete	h1tg000007l_path:436805-436104	436805	436104	-	188.9	136	https://www.orthodb.org/v10?query=37165at4891	EF-hand domain
37187at4891	Complete	h1tg000008l_path:482495-483514	482495	483514	+	162.6	224	https://www.orthodb.org/v10?query=37187at4891	Oligosaccharyl transferase complex, subunit OST3/OST6
37194at4891	Complete	h1tg000014l_path:183340-184587	183340	184587	+	124.2	174	https://www.orthodb.org/v10?query=37194at4891	DNA-directed RNA polymerase III subunit, putative
37216at4891	Complete	h1tg000003l_path:432485-432838	432485	432838	+	135.7	101	https://www.orthodb.org/v10?query=37216at4891	Cytochrome c oxidase-assembly factor COX16, mitochondrial
37231at4891	Complete	h1tg000007l_path:71522-71079	71522	71079	-	116.9	132	https://www.orthodb.org/v10?query=37231at4891	Pre-rRNA processing protein TSR2
37266at4891	Complete	h1tg000002l_path:618020-617715	618020	617715	-	107.8	73	https://www.orthodb.org/v10?query=37266at4891	Transcription elongation factor SPT4
37274at4891	Complete	h1tg000012l_path:80748-80401	80748	80401	-	205.1	107	https://www.orthodb.org/v10?query=37274at4891	Autophagy-related protein
37305at4891	Complete	h1tg000013l_path:146093-146950	146093	146950	+	120.4	170	https://www.orthodb.org/v10?query=37305at4891	Protein of unknown function DUF2373
37332at4891	Complete	h1tg000002l_path:832667-833365	832667	833365	+	86.5	104	https://www.orthodb.org/v10?query=37332at4891	Clathrin light chain
37340at4891	Complete	h1tg000003l_path:36899-37711	36899	37711	+	206.1	232	https://www.orthodb.org/v10?query=37340at4891	Zinc finger, RING-type
37378at4891	Fragmented	h1tg000016l_path:372119-372685	372119	372685	+	84.2	72	https://www.orthodb.org/v10?query=37378at4891	WLM domain
37386at4891	Complete	h1tg000003l_path:615444-616130	615444	616130	+	157.4	146	https://www.orthodb.org/v10?query=37386at4891	Ubiquitin carboxyl-terminal hydrolase
37398at4891	Complete	h1tg000004l_path:470055-471587	470055	471587	+	393.0	401	https://www.orthodb.org/v10?query=37398at4891	MICOS complex subunit MIC60
37443at4891	Complete	h1tg000005l_path:687062-685725	687062	685725	-	182.7	223	https://www.orthodb.org/v10?query=37443at4891	N2227-like
37483at4891	Complete	h1tg000014l_path:461757-462404	461757	462404	+	160.4	150	https://www.orthodb.org/v10?query=37483at4891	N-(5'-phosphoribosyl)anthranilate isomerase
37540at4891	Complete	h1tg000002l_path:717627-718742	717627	718742	+	400.7	295	https://www.orthodb.org/v10?query=37540at4891	SURF1-like protein
37570at4891	Duplicated	h1tg000012l_path:267352-266772	267352	266772	-	134.4	136	https://www.orthodb.org/v10?query=37570at4891	Glutaredoxin
37570at4891	Duplicated	h1tg000014l_path:432452-432925	432452	432925	+	152.0	122	https://www.orthodb.org/v10?query=37570at4891	Glutaredoxin
37574at4891	Complete	h1tg000003l_path:189447-188017	189447	188017	-	161.9	266	https://www.orthodb.org/v10?query=37574at4891	Protein of unknown function DUF5427
37581at4891	Complete	h1tg000008l_path:997755-998768	997755	998768	+	141.8	194	https://www.orthodb.org/v10?query=37581at4891	General transcription factor TFIIH, subunit Tfb6
37593at4891	Complete	h1tg000009l_path:398368-397076	398368	397076	-	269.8	273	https://www.orthodb.org/v10?query=37593at4891	tRNA-splicing endonuclease, subunit Sen54
37625at4891	Complete	h1tg000003l_path:461670-462254	461670	462254	+	248.5	178	https://www.orthodb.org/v10?query=37625at4891	Translation machinery-associated protein 22
37639at4891	Complete	h1tg000006l_path:381355-382074	381355	382074	+	294.2	219	https://www.orthodb.org/v10?query=37639at4891	P-loop containing nucleoside triphosphate hydrolase protein
37641at4891	Complete	h1tg000004l_path:161659-162387	161659	162387	+	145.7	178	https://www.orthodb.org/v10?query=37641at4891	p-loop containing nucleoside triphosphate hydrolase protein
37668at4891	Complete	h1tg000004l_path:278508-278882	278508	278882	+	113.2	85	https://www.orthodb.org/v10?query=37668at4891	Sulfiredoxin
37677at4891	Complete	h1tg000007l_path:536623-537120	536623	537120	+	169.5	134	https://www.orthodb.org/v10?query=37677at4891	PRELI/MSF1 domain
37680at4891	Complete	h1tg000003l_path:106434-106712	106434	106712	+	120.6	71	https://www.orthodb.org/v10?query=37680at4891	Cytochrome b-c1 complex subunit 8
37696at4891	Duplicated	h1tg000002l_path:148780-148424	148780	148424	-	202.6	105	https://www.orthodb.org/v10?query=37696at4891	40S ribosomal protein S26
37696at4891	Duplicated	h1tg000015l_path:423601-423957	423601	423957	+	205.7	105	https://www.orthodb.org/v10?query=37696at4891	40S ribosomal protein S26
37735at4891	Complete	h1tg000009l_path:819351-819857	819351	819857	+	161.4	141	https://www.orthodb.org/v10?query=37735at4891	Rrp15p-domain-containing protein
37786at4891	Complete	h1tg000008l_path:70378-69758	70378	69758	-	159.7	136	https://www.orthodb.org/v10?query=37786at4891	Mediator of RNA polymerase II transcription subunit 7
37840at4891	Complete	h1tg000014l_path:78384-78923	78384	78923	+	198.6	143	https://www.orthodb.org/v10?query=37840at4891	Shr3 amino acid permease chaperone
37889at4891	Complete	h1tg000015l_path:553630-552998	553630	552998	-	119.4	153	https://www.orthodb.org/v10?query=37889at4891	5-formyltetrahydrofolate cyclo-ligase
37906at4891	Complete	h1tg000011l_path:132096-133970	132096	133970	+	305.1	342	https://www.orthodb.org/v10?query=37906at4891	SWR1-complex protein 3
37925at4891	Complete	h1tg000014l_path:87493-87936	87493	87936	+	232.7	125	https://www.orthodb.org/v10?query=37925at4891	H/ACA ribonucleoprotein complex subunit 2
37939at4891	Complete	h1tg000003l_path:432041-431436	432041	431436	-	186.6	131	https://www.orthodb.org/v10?query=37939at4891	Integral membrane protein
37965at4891	Complete	h1tg000017l_path:180443-181978	180443	181978	+	233.3	324	https://www.orthodb.org/v10?query=37965at4891	Protein FYV10
37978at4891	Complete	h1tg000004l_path:330430-330795	330430	330795	+	140.4	93	https://www.orthodb.org/v10?query=37978at4891	Transcription initiation factor IIA subunit 2
38019at4891	Complete	h1tg000003l_path:528541-529245	528541	529245	+	242.4	218	https://www.orthodb.org/v10?query=38019at4891	Pre-mRNA-splicing factor ISY1
38028at4891	Complete	h1tg000006l_path:292570-292097	292570	292097	-	193.6	132	https://www.orthodb.org/v10?query=38028at4891	ribosomal protein L11
38051at4891	Complete	h1tg000016l_path:283675-283061	283675	283061	-	183.6	94	https://www.orthodb.org/v10?query=38051at4891	H/ACA ribonucleoprotein complex subunit
38055at4891	Complete	h1tg000008l_path:310443-309646	310443	309646	-	201.0	178	https://www.orthodb.org/v10?query=38055at4891	Mitochondrial distribution and morphology protein 12
38101at4891	Complete	h1tg000011l_path:82599-83012	82599	83012	+	103.7	111	https://www.orthodb.org/v10?query=38101at4891	Ribonuclease P/MRP protein subunit POP5
38133at4891	Complete	h1tg000007l_path:730657-730292	730657	730292	-	77.3	59	https://www.orthodb.org/v10?query=38133at4891	Long chronological lifespan protein 2
38146at4891	Complete	h1tg000012l_path:89996-90241	89996	90241	+	136.1	67	https://www.orthodb.org/v10?query=38146at4891	Zf-CSL-domain-containing protein
38164at4891	Complete	h1tg000016l_path:486516-486115	486516	486115	-	93.8	79	https://www.orthodb.org/v10?query=38164at4891	Chromosome transmission fidelity protein 8
38176at4891	Complete	h1tg000008l_path:804224-804754	804224	804754	+	157.7	140	https://www.orthodb.org/v10?query=38176at4891	Tma16 superfamily
38257at4891	Complete	h1tg000009l_path:326970-327992	326970	327992	+	186.9	218	https://www.orthodb.org/v10?query=38257at4891	mitochondrial ribosomal protein L51
38264at4891	Complete	h1tg000014l_path:222508-223656	222508	223656	+	271.8	283	https://www.orthodb.org/v10?query=38264at4891	Regulator of phospholipase D SRF1
38279at4891	Complete	h1tg000002l_path:270934-270584	270934	270584	-	104.1	69	https://www.orthodb.org/v10?query=38279at4891	Mediator of RNA polymerase II transcription subunit 31
38355at4891	Complete	h1tg000004l_path:605649-604699	605649	604699	-	205.2	187	https://www.orthodb.org/v10?query=38355at4891	Similar to Saccharomyces cerevisiae YKR088C TVP38 Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p
38364at4891	Complete	h1tg000013l_path:63561-64501	63561	64501	+	181.4	188	https://www.orthodb.org/v10?query=38364at4891	Ubiquitin-like domain superfamily
38368at4891	Complete	h1tg000003l_path:583563-584840	583563	584840	+	211.6	272	https://www.orthodb.org/v10?query=38368at4891	Winged helix-like DNA-binding domain superfamily
38422at4891	Complete	h1tg000006l_path:418227-417706	418227	417706	-	189.7	164	https://www.orthodb.org/v10?query=38422at4891	RNA-binding domain superfamily
38461at4891	Complete	h1tg000005l_path:411027-410527	411027	410527	-	185.8	125	https://www.orthodb.org/v10?query=38461at4891	Golgi apparatus membrane protein TVP18
38465at4891	Complete	h1tg000017l_path:342531-342823	342531	342823	+	96.3	76	https://www.orthodb.org/v10?query=38465at4891	Ubiquitin-related modifier 1
38523at4891	Complete	h1tg000002l_path:411726-412205	411726	412205	+	107.3	103	https://www.orthodb.org/v10?query=38523at4891	UDP-N-acetylglucosamine transferase subunit ALG13
38532at4891	Complete	h1tg000008l_path:659199-659816	659199	659816	+	139.6	131	https://www.orthodb.org/v10?query=38532at4891	Mediator of RNA polymerase II transcription subunit 4
38540at4891	Complete	h1tg000014l_path:1169110-1170036	1169110	1170036	+	168.5	187	https://www.orthodb.org/v10?query=38540at4891	Manganese/iron superoxide dismutase, C-terminal
38555at4891	Complete	h1tg000009l_path:530118-529765	530118	529765	-	124.7	79	https://www.orthodb.org/v10?query=38555at4891	Ribosomal protein S16
38560at4891	Complete	h1tg000002l_path:358816-359178	358816	359178	+	171.5	82	https://www.orthodb.org/v10?query=38560at4891	Mitochondrial pyruvate carrier
38648at4891	Complete	h1tg000014l_path:954238-954891	954238	954891	+	135.4	113	https://www.orthodb.org/v10?query=38648at4891	Longin-like domain superfamily
38671at4891	Complete	h1tg000007l_path:145048-144377	145048	144377	-	89.9	69	https://www.orthodb.org/v10?query=38671at4891	Domain of unknown function DUF4050
38697at4891	Complete	h1tg000002l_path:414258-415859	414258	415859	+	207.4	213	https://www.orthodb.org/v10?query=38697at4891	Arrestin, C-terminal
38710at4891	Complete	h1tg000002l_path:922226-922522	922226	922522	+	104.0	78	https://www.orthodb.org/v10?query=38710at4891	mitochondrial ribosome small subunit component
38727at4891	Complete	h1tg000016l_path:220526-220912	220526	220912	+	107.5	77	https://www.orthodb.org/v10?query=38727at4891	Protein FYV4, mitochondrial
38748at4891	Complete	h1tg000016l_path:486705-487439	486705	487439	+	102.3	181	https://www.orthodb.org/v10?query=38748at4891	Protein lunapark
38759at4891	Complete	h1tg000005l_path:284976-285923	284976	285923	+	256.2	199	https://www.orthodb.org/v10?query=38759at4891	Putative membrane protein
38778at4891	Complete	h1tg000011l_path:57542-57847	57542	57847	+	91.8	61	https://www.orthodb.org/v10?query=38778at4891	Bola-like protein
38787at4891	Complete	h1tg000016l_path:342001-342264	342001	342264	+	113.3	73	https://www.orthodb.org/v10?query=38787at4891	Cytochrome c oxidase-assembly factor COX23, mitochondrial
38792at4891	Complete	h1tg000014l_path:1266697-1266323	1266697	1266323	-	143.7	103	https://www.orthodb.org/v10?query=38792at4891	Histone-fold-containing protein
38798at4891	Complete	h1tg000014l_path:1078315-1077897	1078315	1077897	-	150.8	118	https://www.orthodb.org/v10?query=38798at4891	Mediator complex, subunit Med21
38811at4891	Complete	h1tg000005l_path:758633-758349	758633	758349	-	88.3	70	https://www.orthodb.org/v10?query=38811at4891	Cytochrome c oxidase, subunit VIb
38816at4891	Complete	h1tg000006l_path:348416-347670	348416	347670	-	72.1	98	https://www.orthodb.org/v10?query=38816at4891	RNA polymerase III activity
38821at4891	Complete	h1tg000014l_path:1496353-1495976	1496353	1495976	-	179.5	114	https://www.orthodb.org/v10?query=38821at4891	Cytochrome b-c1 complex subunit 7
38822at4891	Complete	h1tg000014l_path:780894-780349	780894	780349	-	143.9	126	https://www.orthodb.org/v10?query=38822at4891	SH3 domain
38891at4891	Complete	h1tg000009l_path:679112-678667	679112	678667	-	106.9	77	https://www.orthodb.org/v10?query=38891at4891	putative DNA polymerase
38915at4891	Complete	h1tg000009l_path:683025-683564	683025	683564	+	110.4	78	https://www.orthodb.org/v10?query=38915at4891	FeS cluster biogenesis
38969at4891	Complete	h1tg000005l_path:77286-77648	77286	77648	+	123.6	91	https://www.orthodb.org/v10?query=38969at4891	Transcription initiation factor TFIID subunit 13
38977at4891	Complete	h1tg000012l_path:484417-483968	484417	483968	-	85.2	98	https://www.orthodb.org/v10?query=38977at4891	54S ribosomal protein L36, mitochondrial
39065at4891	Complete	h1tg000002l_path:858498-858812	858498	858812	+	107.0	60	https://www.orthodb.org/v10?query=39065at4891	Mitochondrial import inner membrane translocase subunit TIM13
39072at4891	Complete	h1tg000008l_path:304288-303890	304288	303890	-	191.5	100	https://www.orthodb.org/v10?query=39072at4891	Histone H2A
39075at4891	Complete	h1tg000003l_path:227290-227646	227290	227646	+	135.1	94	https://www.orthodb.org/v10?query=39075at4891	Mitochondrial import inner membrane translocase subunit TIM16
39098at4891	Complete	h1tg000002l_path:216494-217465	216494	217465	+	178.3	182	https://www.orthodb.org/v10?query=39098at4891	Peroxisomal membrane protein 14
39132at4891	Complete	h1tg000006l_path:695277-695005	695277	695005	-	144.6	74	https://www.orthodb.org/v10?query=39132at4891	Ribosomal protein S19/S15
39138at4891	Complete	h1tg000005l_path:803509-804102	803509	804102	+	119.4	75	https://www.orthodb.org/v10?query=39138at4891	Protein TMA23
39178at4891	Complete	h1tg000009l_path:163562-162603	163562	162603	-	241.6	216	https://www.orthodb.org/v10?query=39178at4891	PLC-like phosphodiesterase
39238at4891	Complete	h1tg000017l_path:241695-241234	241695	241234	-	161.8	118	https://www.orthodb.org/v10?query=39238at4891	Mitochondrial fission 1 protein
39239at4891	Complete	h1tg000003l_path:643954-643433	643954	643433	-	132.8	120	https://www.orthodb.org/v10?query=39239at4891	Protein ILM1
39248at4891	Complete	h1tg000009l_path:365050-364730	365050	364730	-	129.0	65	https://www.orthodb.org/v10?query=39248at4891	Protein MGR2
39270at4891	Complete	h1tg000009l_path:814858-813980	814858	813980	-	106.2	117	https://www.orthodb.org/v10?query=39270at4891	Lysophosphatidic acid acyltransferase
39278at4891	Complete	h1tg000003l_path:150967-151629	150967	151629	+	177.6	146	https://www.orthodb.org/v10?query=39278at4891	RNA polymerase Rpb4/RPC9, core
39283at4891	Fragmented	h1tg000007l_path:498140-498787	498140	498787	+	94.9	104	https://www.orthodb.org/v10?query=39283at4891	Ribosome assembly protein 3
39295at4891	Complete	h1tg000005l_path:296190-294970	296190	294970	-	244.4	329	https://www.orthodb.org/v10?query=39295at4891	Dolichol kinase
39321at4891	Complete	h1tg000014l_path:1469280-1469579	1469280	1469579	+	139.4	72	https://www.orthodb.org/v10?query=39321at4891	Ubiquitin-like protein
39333at4891	Complete	h1tg000002l_path:846547-846107	846547	846107	-	146.2	115	https://www.orthodb.org/v10?query=39333at4891	Assembly factor CBP4
39372at4891	Complete	h1tg000003l_path:393807-395336	393807	395336	+	210.3	311	https://www.orthodb.org/v10?query=39372at4891	RNA polymerase I transcription initiation factor TAF1B/Rrn7
39392at4891	Complete	h1tg000003l_path:246531-246935	246531	246935	+	114.2	96	https://www.orthodb.org/v10?query=39392at4891	Ribosomal protein L21-like
39485at4891	Complete	h1tg000014l_path:1436088-1436441	1436088	1436441	+	114.0	92	https://www.orthodb.org/v10?query=39485at4891	Mitochondrial zinc maintenance protein 1, mitochondrial
39494at4891	Complete	h1tg000014l_path:245948-246349	245948	246349	+	177.5	115	https://www.orthodb.org/v10?query=39494at4891	Frataxin
39508at4891	Complete	h1tg000009l_path:595290-597045	595290	597045	+	383.7	462	https://www.orthodb.org/v10?query=39508at4891	Chromatin assembly factor 1 (CAF-1) subunit, putative
39520at4891	Duplicated	h1tg000008l_path:931619-931275	931619	931275	-	159.4	98	https://www.orthodb.org/v10?query=39520at4891	synaptobrevin
39520at4891	Duplicated	h1tg000011l_path:87394-87642	87394	87642	+	148.7	78	https://www.orthodb.org/v10?query=39520at4891	synaptobrevin
39538at4891	Complete	h1tg000007l_path:852627-852860	852627	852860	+	141.8	59	https://www.orthodb.org/v10?query=39538at4891	Cytochrome c oxidase subunit
39556at4891	Complete	h1tg000014l_path:330367-329760	330367	329760	-	147.5	130	https://www.orthodb.org/v10?query=39556at4891	B-cell receptor-associated 31-like protein
